Idx,Raw,Python,Rust_5_2,smoothed,smoothed,smoothed,smoothed,smoothed
19440,-0.39029219,-0.039404631,0.193420045,-0.03940463100728539,-0.03940463100728539,-0.03940463100728539,-0.03940463100728539,-0.03940463100728539
19441,-1.296753576,-0.065604834,-1.598398954,-0.06560483392187919,-0.06560483392187919,-0.06560483392187919,-0.06560483392187919,-0.06560483392187919
19442,-1.610300602,-0.057928175,-0.503164787,-0.05792817473331432,-0.05792817473331432,-0.05792817473331432,-0.05792817473331432,-0.05792817473331432
19443,1.610300602,-0.163181688,-0.34893558,-0.16318168827772345,-0.16318168827772345,-0.16318168827772345,-0.16318168827772345,-0.16318168827772345
19444,-1.610300602,-0.31799884,0.460085886,-0.3179988405700101,-0.3179988405700101,-0.3179988405700101,-0.3179988405700101,-0.3179988405700101
19445,1.610300603,-0.319783732,0.209749394,-0.3197837323971574,-0.3197837323971574,-0.3197837323971574,-0.3197837323971574,-0.3197837323971574
19446,-5.60E-10,-0.476127771,0.196603188,-0.4761277711749022,-0.4761277711749022,-0.4761277711749022,-0.4761277711749022,-0.4761277711749022
19447,-1.373542531,-0.417051187,-0.583419461,-0.41705118712349837,-0.41705118712349837,-0.41705118712349837,-0.41705118712349837,-0.41705118712349837
19448,0.263629028,-0.61272474,-0.720078501,-0.6127247398092839,-0.6127247398092839,-0.6127247398092839,-0.6127247398092839,-0.6127247398092839
19449,-1.532631791,-0.394022193,-1.137901447,-0.3940221933644501,-0.3940221933644501,-0.3940221933644501,-0.3940221933644501,-0.3940221933644501
19450,-1.729883622,-0.385599839,-1.354313131,-0.3855998391663943,-0.3855998391663943,-0.3855998391663943,-0.3855998391663943,-0.3855998391663943
19451,0.099127547,-0.34329285,-0.413586851,-0.34329285044783203,-0.34329285044783203,-0.34329285044783203,-0.34329285044783203,-0.34329285044783203
19452,7.62E-10,-0.396417481,0.042483235,-0.39641748117283204,-0.39641748117283204,-0.39641748117283204,-0.39641748117283204,-0.39641748117283204
19453,-9.41E-10,-0.221900119,0.690398813,-0.2219001185060733,-0.2219001185060733,-0.2219001185060733,-0.2219001185060733,-0.2219001185060733
19454,1.630756075,-0.174555617,0.2414618,-0.1745556173373946,-0.1745556173373946,-0.1745556173373946,-0.1745556173373946,-0.1745556173373946
19455,-1.630756075,-0.120461938,-0.266951741,-0.1204619376295365,-0.1204619376295365,-0.1204619376295365,-0.1204619376295365,-0.1204619376295365
19456,-0.099127547,-0.08053115,-0.606765094,-0.08053115039602643,-0.08053115039602643,-0.08053115039602643,-0.08053115039602643,-0.08053115039602643
19457,-7.17E-10,-0.297766655,-0.604094303,-0.29776665510864153,-0.29776665510864153,-0.29776665510864153,-0.29776665510864153,-0.29776665510864153
19458,-1.636577041,-0.298680076,0.106235873,-0.29868007564067084,-0.29868007564067084,-0.29868007564067084,-0.29868007564067084,-0.29868007564067084
19459,1.73570459,-0.299148627,-0.908253046,-0.2991486269601517,-0.2991486269601517,-0.2991486269601517,-0.2991486269601517,-0.2991486269601517
19460,-3.471409179,-0.436107714,-1.09951096,-0.4361077141602252,-0.4361077141602252,-0.4361077141602252,-0.4361077141602252,-0.4361077141602252
19461,0,-0.620372584,-0.743873395,-0.6203725839676499,-0.6203725839676499,-0.6203725839676499,-0.6203725839676499,-0.6203725839676499
19462,1.73570459,-0.743972207,1.280883905,-0.7439722070731866,-0.7439722070731866,-0.7439722070731866,-0.7439722070731866,-0.7439722070731866
19463,-5.39E-10,-0.740422887,-0.106291445,-0.7404228866689103,-0.7404228866689103,-0.7404228866689103,-0.7404228866689103,-0.7404228866689103
19464,-1.636577042,-0.959006816,0.037350811,-0.9590068156353198,-0.9590068156353198,-0.9590068156353198,-0.9590068156353198,-0.9590068156353198
19465,1.636577042,-0.976547859,-1.57726056,-0.9765478584533076,-0.9765478584533076,-0.9765478584533076,-0.9765478584533076,-0.9765478584533076
19466,-4.899092454,-1.327136703,-0.866120176,-1.3271367033115702,-1.3271367033115702,-1.3271367033115702,-1.3271367033115702,-1.3271367033115702
19467,1.532631791,-1.511634866,-2.186259293,-1.5116348657833705,-1.5116348657833705,-1.5116348657833705,-1.5116348657833705,-1.5116348657833705
19468,-3.343376145,-1.599718124,-0.693108417,-1.5997181237897466,-1.5997181237897466,-1.5997181237897466,-1.5997181237897466,-1.5997181237897466
19469,-0.415179541,-1.592762175,-1.990401238,-1.592762175073092,-1.592762175073092,-1.592762175073092,-1.592762175073092,-1.592762175073092
19470,-1.490631834,-1.34666055,-0.227618422,-1.3466605504053717,-1.3466605504053717,-1.3466605504053717,-1.3466605504053717,-1.3466605504053717
19471,-6.14E-10,-0.725483962,-1.884186669,-0.7254839621496854,-0.7254839621496854,-0.7254839621496854,-0.7254839621496854,-0.7254839621496854
19472,-4.108707501,0.080853799,-1.867889486,0.08085379939768411,0.08085379939768411,0.08085379939768411,0.08085379939768411,0.08085379939768411
19473,-5.80E-10,0.804156279,-1.589102607,0.8041562797316238,0.8041562797316238,0.8041562797316238,0.8041562797316238,0.8041562797316238
19474,5.80E-10,1.544664128,1.073786497,1.5446641285545035,1.5446641285545035,1.5446641285545035,1.5446641285545035,1.5446641285545035
19475,2.104700409,2.060745253,1.081449673,2.06074525328059,2.06074525328059,2.06074525328059,2.06074525328059,2.06074525328059
19476,5.99E-10,2.354069098,0.30086635,2.3540690982452106,2.3540690982452106,2.3540690982452106,2.3540690982452106,2.3540690982452106
19477,-0.690277198,2.406181131,0.04600627,2.4061811310795593,2.4061811310795593,2.4061811310795593,2.4061811310795593,2.4061811310795593
19478,2.147585429,2.126116729,1.200787095,2.1261167293535648,2.1261167293535648,2.1261167293535648,2.1261167293535648,2.1261167293535648
19479,2.037330696,1.546023114,2.84396494,1.546023113408785,1.546023113408785,1.546023113408785,1.546023113408785,1.546023113408785
19480,3.548681974,0.842798184,2.720378552,0.8427981838686551,0.8427981838686551,0.8427981838686551,0.8427981838686551,0.8427981838686551
19481,1.840629787,0.21929981,2.242627744,0.21929981011552835,0.21929981011552835,0.21929981011552835,0.21929981011552835,0.21929981011552835
19482,1.735704588,-0.883899398,2.192803489,-0.8838993982857088,-0.8838993982857088,-0.8838993982857088,-0.8838993982857088,-0.8838993982857088
19483,3.366460664,-2.339877927,2.442735583,-2.339877926761855,-2.339877926761855,-2.339877926761855,-2.339877926761855,-2.339877926761855
19484,1.53263179,-3.506811279,2.797042387,-3.5068112794136463,-3.5068112794136463,-3.5068112794136463,-3.5068112794136463,-3.5068112794136463
19485,1.810744355,-4.91851623,0.03357146,-4.918516230138135,-4.918516230138135,-4.918516230138135,-4.918516230138135,-4.918516230138135
19486,-4.97413222,-6.8890027,-3.310454906,-6.889002700187416,-6.889002700187416,-6.889002700187416,-6.889002700187416,-6.889002700187416
19487,-7.26324474,-8.141005213,-8.394704863,-8.141005212745997,-8.141005212745997,-8.141005212745997,-8.141005212745997,-8.141005212745997
19488,-12.90740867,-9.609904151,-12.24184111,-9.6099041507024,-9.6099041507024,-9.6099041507024,-9.6099041507024,-9.6099041507024
19489,-16.55707138,-10.30722909,-17.27786646,-10.307229089776639,-10.307229089776639,-10.307229089776639,-10.307229089776639,-10.307229089776639
19490,-20.62763508,-11.01853943,-19.83913666,-11.018539428525944,-11.018539428525944,-11.018539428525944,-11.018539428525944,-11.018539428525944
19491,-19.12522602,-11.3836123,-18.80612817,-11.38361230222796,-11.38361230222796,-11.38361230222796,-11.38361230222796,-11.38361230222796
19492,-15.2551187,-11.92080466,-16.60672846,-11.92080466473587,-11.92080466473587,-11.92080466473587,-11.92080466473587,-11.92080466473587
19493,-15.9453959,-11.98225343,-14.80627315,-11.982253434186712,-11.982253434186712,-11.982253434186712,-11.982253434186712,-11.982253434186712
19494,-12.35535986,-12.18285857,-12.34472269,-12.182858569486216,-12.182858569486216,-12.182858569486216,-12.182858569486216,-12.182858569486216
19495,-8.934078217,-12.13201248,-10.05480591,-12.132012481647136,-12.132012481647136,-12.132012481647136,-12.132012481647136,-12.132012481647136
19496,-10.25471894,-12.15905039,-8.967608471,-12.159050388167254,-12.159050388167254,-12.159050388167254,-12.159050388167254,-12.159050388167254
19497,-7.815293548,-11.89217991,-8.30239494,-11.892179907603902,-11.892179907603902,-11.892179907603902,-11.892179907603902,-11.892179907603902
19498,-8.130102354,-11.47870124,-9.32529145,-11.478701240528471,-11.478701240528471,-11.478701240528471,-11.478701240528471,-11.478701240528471
19499,-12.0305961,-10.96309337,-9.836957799,-10.963093367564056,-10.963093367564056,-10.963093367564056,-10.963093367564056,-10.963093367564056
19500,-6.404352726,-10.53309847,-7.244561721,-10.53309847446197,-10.53309847446197,-10.53309847446197,-10.53309847446197,-10.53309847446197
19501,-3.731396999,-10.12428697,-4.415528204,-10.124286972227804,-10.124286972227804,-10.124286972227804,-10.124286972227804,-10.124286972227804
19502,-6.689315398,-9.625368985,-7.247360645,-9.625368985552731,-9.625368985552731,-9.625368985552731,-9.625368985552731,-9.625368985552731
19503,-9.974163685,-9.036608167,-6.915869261,-9.036608167938551,-9.036608167938551,-9.036608167938551,-9.036608167938551,-9.036608167938551
19504,-1.77146974,-8.394715443,-4.252360284,-8.39471544405074,-8.39471544405074,-8.39471544405074,-8.39471544405074,-8.39471544405074
19505,-5.946863054,-8.00447509,-7.352566854,-8.004475091143956,-8.004475091143956,-8.004475091143956,-8.004475091143956,-8.004475091143956
19506,-17.42225011,-8.159602725,-13.72977175,-8.159602725824694,-8.159602725824694,-8.159602725824694,-8.159602725824694,-8.159602725824694
19507,-14.71965972,-8.876265539,-18.24162212,-8.87626554006036,-8.87626554006036,-8.87626554006036,-8.87626554006036,-8.87626554006036
19508,-19.44003483,-9.55287394,-16.09279556,-9.55287394129672,-9.55287394129672,-9.55287394129672,-9.55287394129672,-9.55287394129672
19509,-12.09475708,-10.1952,-14.89239028,-10.1951999989351,-10.1951999989351,-10.1951999989351,-10.1951999989351,-10.1951999989351
19510,-12.24633286,-10.47132681,-9.906952913,-10.471326813040953,-10.471326813040953,-10.471326813040953,-10.471326813040953,-10.471326813040953
19511,-6.818214572,-10.57456201,-9.345156774,-10.574562013104789,-10.574562013104789,-10.574562013104789,-10.574562013104789,-10.574562013104789
19512,-10.02662066,-10.32583885,-7.646644241,-10.32583885131755,-10.32583885131755,-10.32583885131755,-10.32583885131755,-10.32583885131755
19513,-6.606777199,-10.42007077,-8.604508693,-10.420070768383702,-10.420070768383702,-10.420070768383702,-10.420070768383702,-10.420070768383702
19514,-9.060301803,-10.36274902,-7.313469833,-10.362749017431359,-10.362749017431359,-10.362749017431359,-10.362749017431359,-10.362749017431359
19515,-6.581944654,-10.27342293,-8.091661971,-10.273422927070033,-10.273422927070033,-10.273422927070033,-10.273422927070033,-10.273422927070033
19516,-8.746162262,-10.21899481,-7.51560792,-10.218994815397886,-10.218994815397886,-10.218994815397886,-10.218994815397886,-10.218994815397886
19517,-7.514042447,-10.13045414,-8.601680727,-10.130454141986123,-10.130454141986123,-10.130454141986123,-10.130454141986123,-10.130454141986123
19518,-9.203140353,-10.04984134,-7.811483191,-10.049841339072632,-10.049841339072632,-10.049841339072632,-10.049841339072632,-10.049841339072632
19519,-7.441897861,-9.632211246,-9.069605002,-9.632211246414768,-9.632211246414768,-9.632211246414768,-9.632211246414768,-9.632211246414768
19520,-12.09475708,-9.122664435,-11.07548935,-9.122664435167911,-9.122664435167911,-9.122664435167911,-9.122664435167911,-9.122664435167911
19521,-14.03624347,-9.267440912,-14.54346717,-9.267440912316864,-9.267440912316864,-9.267440912316864,-9.267440912316864,-9.267440912316864
19522,-16.03233935,-9.86209603,-16.07149647,-9.862096029448333,-9.862096029448333,-9.862096029448333,-9.862096029448333,-9.862096029448333
19523,-14.93141718,-10.60319743,-13.63025376,-10.603197427420518,-10.603197427420518,-10.603197427420518,-10.603197427420518,-10.603197427420518
19524,-7.125016349,-10.73773682,-8.330280154,-10.737736819975648,-10.737736819975648,-10.737736819975648,-10.737736819975648,-10.737736819975648
19525,-4.184916125,-11.06740351,-3.167626939,-11.067403505843064,-11.067403505843064,-11.067403505843064,-11.067403505843064,-11.067403505843064
19526,-3.621484704,-11.59007752,-6.567830186,-11.590077524850086,-11.590077524850086,-11.590077524850086,-11.590077524850086,-11.590077524850086
19527,-14.81346412,-11.27541358,-11.12760681,-11.275413575988784,-11.275413575988784,-11.275413575988784,-11.275413575988784,-11.275413575988784
19528,-12.76556578,-11.13181617,-15.3559182,-11.131816173567987,-11.131816173567987,-11.131816173567987,-11.131816173567987,-11.131816173567987
19529,-15.48416971,-10.85792336,-13.22504557,-10.857923362101783,-10.857923362101783,-10.857923362101783,-10.857923362101783,-10.857923362101783
19530,-10.7548777,-10.45923624,-13.30199357,-10.4592362407734,-10.4592362407734,-10.4592362407734,-10.4592362407734,-10.4592362407734
19531,-12.7197399,-10.30351253,-9.597880482,-10.303512532695121,-10.303512532695121,-10.303512532695121,-10.303512532695121,-10.303512532695121
19532,-5.804454615,-10.17145013,-8.944018945,-10.171450128574577,-10.171450128574577,-10.171450128574577,-10.171450128574577,-10.171450128574577
19533,-10.85641335,-10.04997279,-9.309965034,-10.049972791517195,-10.049972791517195,-10.049972791517195,-10.049972791517195,-10.049972791517195
19534,-12.09475708,-10.17570131,-12.22082091,-10.175701308992519,-10.175701308992519,-10.175701308992519,-10.175701308992519,-10.175701308992519
19535,-11.78052378,-10.06348288,-11.52852744,-10.063482877474778,-10.063482877474778,-10.063482877474778,-10.063482877474778,-10.063482877474778
19536,-10.70400675,-10.1390148,-11.5344548,-10.139014802365036,-10.139014802365036,-10.139014802365036,-10.139014802365036,-10.139014802365036
19537,-12.59545651,-10.21025895,-12.59989953,-10.210258948215083,-10.210258948215083,-10.210258948215083,-10.210258948215083,-10.210258948215083
19538,-11.49656302,-9.911409101,-9.583792703,-9.911409101046917,-9.911409101046917,-9.911409101046917,-9.911409101046917,-9.911409101046917
19539,-1.397181027,-9.579433195,-2.653353335,-9.579433194414728,-9.579433194414728,-9.579433194414728,-9.579433194414728,-9.579433194414728
19540,1.397181028,-9.519425421,0.521191181,-9.519425420469402,-9.519425420469402,-9.519425420469402,-9.519425420469402,-9.519425420469402
19541,-4.763641691,-9.619720009,-3.778845816,-9.619720008811111,-9.619720008811111,-9.619720008811111,-9.619720008811111,-9.619720008811111
19542,-11.30993247,-10.16528202,-13.05076212,-10.16528202082584,-10.16528202082584,-10.16528202082584,-10.16528202082584,-10.16528202082584
19543,-21.16125982,-10.16411262,-18.53012563,-10.164112622222639,-10.164112622222639,-10.164112622222639,-10.164112622222639,-10.164112622222639
19544,-16.92751306,-9.9671981,-17.24800614,-9.967198099472357,-9.967198099472357,-9.967198099472357,-9.967198099472357,-9.967198099472357
19545,-11.91514707,-9.904303662,-14.53990817,-9.90430366101536,-9.90430366101536,-9.90430366101536,-9.90430366101536,-9.90430366101536
19546,-15.69153078,-10.29270169,-12.09932559,-10.292701685516889,-10.292701685516889,-10.292701685516889,-10.292701685516889,-10.292701685516889
19547,-7.201820297,-10.83926505,-9.317001318,-10.839265050322297,-10.839265050322297,-10.839265050322297,-10.839265050322297,-10.839265050322297
19548,-7.300232253,-11.0999906,-8.432192312,-11.099990602060286,-11.099990602060286,-11.099990602060286,-11.099990602060286,-11.099990602060286
19549,-12.16387137,-11.52979947,-8.457629782,-11.529799469251975,-11.529799469251975,-11.529799469251975,-11.529799469251975,-11.529799469251975
19550,-4.763641691,-11.55830886,-9.125480261,-11.558308854504984,-11.558308854504984,-11.558308854504984,-11.558308854504984,-11.558308854504984
19551,-11.30993247,-11.76820854,-7.637531419,-11.768208538294262,-11.768208538294262,-11.768208538294262,-11.768208538294262,-11.768208538294262
19552,-7.125016348,-11.74406492,-9.269167567,-11.744064914833725,-11.744064914833725,-11.744064914833725,-11.744064914833725,-11.744064914833725
19553,-10.37584492,-11.9116961,-10.247898,-11.911696103028666,-11.911696103028666,-11.911696103028666,-11.911696103028666,-11.911696103028666
19554,-14.21427225,-11.76865263,-13.00537107,-11.76865262623443,-11.76865262623443,-11.76865262623443,-11.76865262623443,-11.76865262623443
19555,-13.28486649,-11.32585429,-14.24365429,-11.325854294140186,-11.325854294140186,-11.325854294140186,-11.325854294140186,-11.325854294140186
19556,-16.33604289,-10.87654245,-17.47392486,-10.876542453473416,-10.876542453473416,-10.876542453473416,-10.876542453473416,-10.876542453473416
19557,-20.93035901,-10.54863664,-17.93271529,-10.548636635156743,-10.548636635156743,-10.548636635156743,-10.548636635156743,-10.548636635156743
19558,-11.3550828,-10.12718274,-13.3710298,-10.127182741727397,-10.127182741727397,-10.127182741727397,-10.127182741727397,-10.127182741727397
19559,-6.869992309,-9.756827772,-6.133189437,-9.756827771809723,-9.756827771809723,-9.756827771809723,-9.756827771809723,-9.756827771809723
19560,-3.215483991,-10.10533906,-3.061044421,-10.105339061155412,-10.105339061155412,-10.105339061155412,-10.105339061155412,-10.105339061155412
19561,-4.727987819,-10.87475387,-7.681298846,-10.874753868915636,-10.874753868915636,-10.874753868915636,-10.874753868915636,-10.874753868915636
19562,-17.54572875,-11.82818281,-13.36031142,-11.828182811964433,-11.828182811964433,-11.828182811964433,-11.828182811964433,-11.828182811964433
19563,-13.35163641,-12.77006028,-15.7354079,-12.770060280550798,-12.770060280550798,-12.770060280550798,-12.770060280550798,-12.770060280550798
19564,-12.65850931,-13.24555967,-11.05793208,-13.245559666394797,-13.245559666394797,-13.245559666394797,-13.245559666394797,-13.245559666394797
19565,-8.168478624,-13.51036818,-10.28701125,-13.510368178957304,-13.510368178957304,-13.510368178957304,-13.510368178957304,-13.510368178957304
19566,-11.2570766,-13.51444428,-9.177410511,-13.514444279955732,-13.514444279955732,-13.514444279955732,-13.514444279955732,-13.514444279955732
19567,-8.58362148,-13.21869069,-9.771777282,-13.218690694355688,-13.218690694355688,-13.218690694355688,-13.218690694355688,-13.218690694355688
19568,-11.07020258,-13.24552554,-11.54080646,-13.245525537610707,-13.245525537610707,-13.245525537610707,-13.245525537610707,-13.245525537610707
19569,-15.77709154,-13.03827808,-14.08137129,-13.038278080332812,-13.038278080332812,-13.038278080332812,-13.038278080332812,-13.038278080332812
19570,-14.27418138,-12.96371545,-15.85118051,-12.963715450208593,-12.963715450208593,-12.963715450208593,-12.963715450208593,-12.963715450208593
19571,-17.91476797,-13.04543772,-17.29698212,-13.04543771998629,-13.04543771998629,-13.04543771998629,-13.04543771998629,-13.04543771998629
19572,-19.65382406,-12.79633506,-19.61729605,-12.796335057068967,-12.796335057068967,-12.796335057068967,-12.796335057068967,-12.796335057068967
19573,-19.65382406,-12.97593996,-19.96310082,-12.975939958474953,-12.975939958474953,-12.975939958474953,-12.975939958474953,-12.975939958474953
19574,-18.50340253,-13.32712447,-17.62668681,-13.327124472136699,-13.327124472136699,-13.327124472136699,-13.327124472136699,-13.327124472136699
19575,-13.18296516,-13.49954597,-13.93370653,-13.49954596771469,-13.49954596771469,-13.49954596771469,-13.49954596771469,-13.49954596771469
19576,-10.90126765,-13.81889129,-10.99270043,-13.818891294299311,-13.818891294299311,-13.818891294299311,-13.818891294299311,-13.818891294299311
19577,-10.10841638,-13.65373415,-9.7099395,-13.653734145128162,-13.653734145128162,-13.653734145128162,-13.653734145128162,-13.653734145128162
19578,-8.187802013,-13.20283232,-8.184292098,-13.202832315662816,-13.202832315662816,-13.202832315662816,-13.202832315662816,-13.202832315662816
19579,-7.171712165,-13.02747403,-7.939076374,-13.027474029277931,-13.027474029277931,-13.027474029277931,-13.027474029277931,-13.027474029277931
19580,-9.133383455,-12.88580478,-7.87426452,-12.885804782656564,-12.885804782656564,-12.885804782656564,-12.885804782656564,-12.885804782656564
19581,-7.193470056,-13.02192748,-8.068726661,-13.02192748401367,-13.02192748401367,-13.02192748401367,-13.02192748401367,-13.02192748401367
19582,-9.162347045,-12.83878428,-8.932131756,-12.838784282411336,-12.838784282411336,-12.838784282411336,-12.838784282411336,-12.838784282411336
19583,-12.63906244,-12.38847449,-13.18384252,-12.388474488087564,-12.388474488087564,-12.388474488087564,-12.388474488087564,-12.388474488087564
19584,-17.90850931,-11.61927536,-17.56583641,-11.61927535523013,-11.61927535523013,-11.61927535523013,-11.61927535523013,-11.61927535523013
19585,-18.8998131,-11.02377597,-17.64171298,-11.023775968164028,-11.023775968164028,-11.023775968164028,-11.023775968164028,-11.023775968164028
19586,-13.5399498,-10.83942533,-15.10342713,-10.83942533033757,-10.83942533033757,-10.83942533033757,-10.83942533033757,-10.83942533033757
19587,-14.43373011,-10.880505,-14.73086403,-10.880505001850088,-10.880505001850088,-10.880505001850088,-10.880505001850088,-10.880505001850088
19588,-15.9453959,-11.0089346,-13.21179642,-11.00893460264122,-11.00893460264122,-11.00893460264122,-11.00893460264122,-11.00893460264122
19589,-8.972626615,-11.2095435,-13.1846524,-11.20954350060813,-11.20954350060813,-11.20954350060813,-11.20954350060813,-11.20954350060813
19590,-16.30509562,-11.32935476,-13.06021391,-11.3293547577204,-11.3293547577204,-11.3293547577204,-11.3293547577204,-11.3293547577204
19591,-11.59217541,-11.67724988,-12.09504865,-11.677249882805288,-11.677249882805288,-11.677249882805288,-11.677249882805288,-11.677249882805288
19592,-6.340191747,-11.99639079,-7.020343589,-11.996390790576063,-11.996390790576063,-11.996390790576063,-11.996390790576063,-11.996390790576063
19593,-6.188615962,-12.22941455,-6.549229928,-12.229414550294768,-12.229414550294768,-12.229414550294768,-12.229414550294768,-12.229414550294768
19594,-8.84181456,-12.4118298,-7.566186096,-12.411829797336948,-12.411829797336948,-12.411829797336948,-12.411829797336948,-12.411829797336948
19595,-7.79699111,-12.08724516,-9.677802943,-12.08724516320398,-12.08724516320398,-12.08724516320398,-12.08724516320398,-12.08724516320398
19596,-11.43368127,-11.97523983,-8.71292475,-11.97523982796246,-11.97523982796246,-11.97523982796246,-11.97523982796246,-11.97523982796246
19597,-6.188615962,-11.72449588,-8.522986681,-11.724495882147036,-11.724495882147036,-11.724495882147036,-11.724495882147036,-11.724495882147036
19598,-10.24068549,-11.3976584,-9.791488741,-11.397658397839102,-11.397658397839102,-11.397658397839102,-11.397658397839102,-11.397658397839102
19599,-14.53445508,-11.07567851,-13.63125316,-11.075678511156006,-11.075678511156006,-11.075678511156006,-11.075678511156006,-11.075678511156006
19600,-15.2551187,-10.8630688,-17.16206197,-10.863068799314515,-10.863068799314515,-10.863068799314515,-10.863068799314515,-10.863068799314515
19601,-19.12522602,-10.57694726,-15.42744831,-10.576947263645643,-10.576947263645643,-10.576947263645643,-10.576947263645643,-10.576947263645643
19602,-10.61965528,-10.44437349,-15.700891,-10.444373492403683,-10.444373492403683,-10.444373492403683,-10.444373492403683,-10.444373492403683
19603,-17.35402464,-10.00331187,-12.39651519,-10.003311869459868,-10.003311869459868,-10.003311869459868,-10.003311869459868,-10.003311869459868
19604,-7.662868842,-9.618586091,-10.7337111,-9.61858609176647,-9.61858609176647,-9.61858609176647,-9.61858609176647,-9.61858609176647
19605,-7.718332794,-8.916092595,-6.511725915,-8.916092595602144,-8.916092595602144,-8.916092595602144,-8.916092595602144,-8.916092595602144
19606,-7.866068373,-8.409409639,-9.414940861,-8.40940963988549,-8.40940963988549,-8.40940963988549,-8.40940963988549,-8.40940963988549
19607,-12.52880771,-8.183361555,-10.40286258,-8.183361555182298,-8.183361555182298,-8.183361555182298,-8.183361555182298,-8.183361555182298
19608,-8.059103903,-8.181301878,-9.184349729,-8.181301878238367,-8.181301878238367,-8.181301878238367,-8.181301878238367,-8.181301878238367
19609,-5.612203229,-7.94120041,-5.31763256,-7.9412004108040275,-7.9412004108040275,-7.9412004108040275,-7.9412004108040275,-7.9412004108040275
19610,-3.215483992,-8.105181905,-3.335439766,-8.105181905296604,-8.105181905296604,-8.105181905296604,-8.105181905296604,-8.105181905296604
19611,-2.332982301,-7.784354495,-2.3855914,-7.784354495671647,-7.784354495671647,-7.784354495671647,-7.784354495671647,-7.784354495671647
19612,-3.029250232,-7.545718532,-2.780284951,-7.545718532131723,-7.545718532131723,-7.545718532131723,-7.545718532131723,-7.545718532131723
19613,-4.755067045,-7.68089466,-6.122484397,-7.680894660286912,-7.680894660286912,-7.680894660286912,-7.680894660286912,-7.680894660286912
19614,-9.865806943,-7.720311217,-6.950965008,-7.720311217206431,-7.720311217206431,-7.720311217206431,-7.720311217206431,-7.720311217206431
19615,-4.763641691,-7.982933578,-7.844930414,-7.982933578074436,-7.982933578074436,-7.982933578074436,-7.982933578074436,-7.982933578074436
19616,-9.857232297,-8.440383608,-7.927204044,-8.440383607994335,-8.440383607994335,-8.440383607994335,-8.440383607994335,-8.440383607994335
19617,-9.606871331,-8.725143753,-10.38515247,-8.725143752970085,-8.725143752970085,-8.725143752970085,-8.725143752970085,-8.725143752970085
19618,-10.98984765,-9.556625717,-10.59888458,-9.556625716204602,-9.556625716204602,-9.556625716204602,-9.556625716204602,-9.556625716204602
19619,-11.90350343,-10.01732772,-12.36589865,-10.017327717647925,-10.017327717647925,-10.017327717647925,-10.017327717647925,-10.017327717647925
19620,-14.80641667,-10.52928881,-14.45767164,-10.529288805909069,-10.529288805909069,-10.529288805909069,-10.529288805909069,-10.529288805909069
19621,-16.76255446,-10.55264551,-17.75039741,-10.5526455072138,-10.5526455072138,-10.5526455072138,-10.5526455072138,-10.5526455072138
19622,-18.90457584,-10.11420879,-16.53129821,-10.114208792051132,-10.114208792051132,-10.114208792051132,-10.114208792051132,-10.114208792051132
19623,-10.84030545,-10.15955915,-13.40919667,-10.159559148885899,-10.159559148885899,-10.159559148885899,-10.159559148885899,-10.159559148885899
19624,-9.865806943,-9.899806647,-7.511038411,-9.899806646444558,-9.899806646444558,-9.899806646444558,-9.899806646444558,-9.899806646444558
19625,-3.30674648,-9.761379481,-5.679741982,-9.761379480327296,-9.761379480327296,-9.761379480327296,-9.761379480327296,-9.761379480327296
19626,-5.961089782,-9.993577168,-4.027469747,-9.99357716769253,-9.99357716769253,-9.99357716769253,-9.99357716769253,-9.99357716769253
19627,-4.94185505,-10.14364236,-6.858382544,-10.143642361449107,-10.143642361449107,-10.143642361449107,-10.143642361449107,-10.143642361449107
19628,-9.920960893,-10.0408967,-7.881056403,-10.040896702510627,-10.040896702510627,-10.040896702510627,-10.040896702510627,-10.040896702510627
19629,-8.210838486,-10.07507829,-9.89991171,-10.075078286950573,-10.075078286950573,-10.075078286950573,-10.075078286950573,-10.075078286950573
19630,-10.92280472,-10.18106012,-9.745281315,-10.181060121999776,-10.181060121999776,-10.181060121999776,-10.181060121999776,-10.181060121999776
19631,-9.462322208,-10.58707865,-9.694461828,-10.587078651980361,-10.587078651980361,-10.587078651980361,-10.587078651980361,-10.587078651980361
19632,-8.972626615,-10.9245251,-10.18111797,-10.924525097463295,-10.924525097463295,-10.924525097463295,-10.924525097463295,-10.924525097463295
19633,-11.88865804,-11.25636551,-9.347966134,-11.256365506724006,-11.256365506724006,-11.256365506724006,-11.256365506724006,-11.256365506724006
19634,-6.546290784,-11.67356558,-9.104243885,-11.67356558458421,-11.67356558458421,-11.67356558458421,-11.67356558458421,-11.67356558458421
19635,-10.92280472,-11.92158337,-9.943609136,-11.921583368754613,-11.921583368754613,-11.921583368754613,-11.921583368754613,-11.921583368754613
19636,-13.15269354,-12.39359823,-12.2649188,-12.393598231300146,-12.393598231300146,-12.393598231300146,-12.393598231300146,-12.393598231300146
19637,-12.79439939,-12.27930648,-15.2839795,-12.279306485797907,-12.279306485797907,-12.279306485797907,-12.279306485797907,-12.279306485797907
19638,-19.76373635,-12.29742774,-16.10945736,-12.297427738365329,-12.297427738365329,-12.297427738365329,-12.297427738365329,-12.297427738365329
19639,-14.93141718,-11.93040658,-19.16786741,-11.930406585205748,-11.930406585205748,-11.930406585205748,-11.930406585205748,-11.930406585205748
